-0.485474892,-0.328947368,0,0.328947368,0,-0.877192982,-0.421549001,0,0.421549001,0.877192982,0,-0.328947368,0,0.328947368,0
0.525474237,0.46520183,0,0.46520183,0,0,0,0,0,0,0,-0.46520183,0,-0.46520183,0
